ticker,date,close,source
QQQ,2024-01-23,423.480000,robinhood_equity_day
QQQ,2024-01-24,425.830000,robinhood_equity_day
QQQ,2024-01-25,426.350000,robinhood_equity_day
QQQ,2024-01-26,423.810000,robinhood_equity_day
QQQ,2024-01-29,428.150000,robinhood_equity_day
QQQ,2024-01-30,425.300000,robinhood_equity_day
QQQ,2024-01-31,416.970000,robinhood_equity_day
QQQ,2024-02-01,421.880000,robinhood_equity_day
QQQ,2024-02-02,429.010000,robinhood_equity_day
QQQ,2024-02-05,428.450000,robinhood_equity_day
QQQ,2024-02-06,427.590000,robinhood_equity_day
QQQ,2024-02-07,431.990000,robinhood_equity_day
QQQ,2024-02-08,432.790000,robinhood_equity_day
QQQ,2024-02-09,437.050000,robinhood_equity_day
QQQ,2024-02-12,435.340000,robinhood_equity_day
QQQ,2024-02-13,428.550000,robinhood_equity_day
QQQ,2024-02-14,433.220000,robinhood_equity_day
QQQ,2024-02-15,434.510000,robinhood_equity_day
QQQ,2024-02-16,430.570000,robinhood_equity_day
QQQ,2024-02-20,427.320000,robinhood_equity_day
QQQ,2024-02-21,425.610000,robinhood_equity_day
QQQ,2024-02-22,438.070000,robinhood_equity_day
QQQ,2024-02-23,436.780000,robinhood_equity_day
QQQ,2024-02-26,436.550000,robinhood_equity_day
QQQ,2024-02-27,437.600000,robinhood_equity_day
QQQ,2024-02-28,435.270000,robinhood_equity_day
QQQ,2024-02-29,439.000000,robinhood_equity_day
QQQ,2024-03-01,445.610000,robinhood_equity_day
QQQ,2024-03-04,444.020000,robinhood_equity_day
QQQ,2024-03-05,436.050000,robinhood_equity_day
QQQ,2024-03-06,438.790000,robinhood_equity_day
QQQ,2024-03-07,445.450000,robinhood_equity_day
QQQ,2024-03-08,439.020000,robinhood_equity_day
QQQ,2024-03-11,437.390000,robinhood_equity_day
QQQ,2024-03-12,443.660000,robinhood_equity_day
QQQ,2024-03-13,440.250000,robinhood_equity_day
QQQ,2024-03-14,439.180000,robinhood_equity_day
QQQ,2024-03-15,433.920000,robinhood_equity_day
QQQ,2024-03-18,437.480000,robinhood_equity_day
QQQ,2024-03-19,438.570000,robinhood_equity_day
QQQ,2024-03-20,443.770000,robinhood_equity_day
QQQ,2024-03-21,445.870000,robinhood_equity_day
QQQ,2024-03-22,446.380000,robinhood_equity_day
QQQ,2024-03-25,444.760000,robinhood_equity_day
QQQ,2024-03-26,443.320000,robinhood_equity_day
QQQ,2024-03-27,444.830000,robinhood_equity_day
QQQ,2024-03-28,444.010000,robinhood_equity_day
QQQ,2024-04-01,444.950000,robinhood_equity_day
QQQ,2024-04-02,441.110000,robinhood_equity_day
QQQ,2024-04-03,442.100000,robinhood_equity_day
QQQ,2024-04-04,435.340000,robinhood_equity_day
QQQ,2024-04-05,440.490000,robinhood_equity_day
QQQ,2024-04-08,440.600000,robinhood_equity_day
QQQ,2024-04-09,442.230000,robinhood_equity_day
QQQ,2024-04-10,438.370000,robinhood_equity_day
QQQ,2024-04-11,445.370000,robinhood_equity_day
QQQ,2024-04-12,438.270000,robinhood_equity_day
QQQ,2024-04-15,431.060000,robinhood_equity_day
QQQ,2024-04-16,431.100000,robinhood_equity_day
QQQ,2024-04-17,425.840000,robinhood_equity_day
QQQ,2024-04-18,423.400000,robinhood_equity_day
QQQ,2024-04-19,414.650000,robinhood_equity_day
QQQ,2024-04-22,418.820000,robinhood_equity_day
QQQ,2024-04-23,425.100000,robinhood_equity_day
QQQ,2024-04-24,426.510000,robinhood_equity_day
QQQ,2024-04-25,424.450000,robinhood_equity_day
QQQ,2024-04-26,431.000000,robinhood_equity_day
QQQ,2024-04-29,432.750000,robinhood_equity_day
QQQ,2024-04-30,424.590000,robinhood_equity_day
QQQ,2024-05-01,421.515000,robinhood_equity_day
QQQ,2024-05-02,426.900000,robinhood_equity_day
QQQ,2024-05-03,435.480000,robinhood_equity_day
QQQ,2024-05-06,440.250000,robinhood_equity_day
QQQ,2024-05-07,440.320000,robinhood_equity_day
QQQ,2024-05-08,440.060000,robinhood_equity_day
QQQ,2024-05-09,441.020000,robinhood_equity_day
QQQ,2024-05-10,442.060000,robinhood_equity_day
QQQ,2024-05-13,443.080000,robinhood_equity_day
QQQ,2024-05-14,445.930000,robinhood_equity_day
QQQ,2024-05-15,452.900000,robinhood_equity_day
QQQ,2024-05-16,451.980000,robinhood_equity_day
QQQ,2024-05-17,451.750000,robinhood_equity_day
QQQ,2024-05-20,454.910000,robinhood_equity_day
QQQ,2024-05-21,455.800000,robinhood_equity_day
QQQ,2024-05-22,455.710000,robinhood_equity_day
QQQ,2024-05-23,453.660000,robinhood_equity_day
QQQ,2024-05-24,457.950000,robinhood_equity_day
QQQ,2024-05-28,459.680000,robinhood_equity_day
QQQ,2024-05-29,456.440000,robinhood_equity_day
QQQ,2024-05-30,451.550000,robinhood_equity_day
QQQ,2024-05-31,451.530000,robinhood_equity_day
QQQ,2024-06-03,453.130000,robinhood_equity_day
QQQ,2024-06-04,454.370000,robinhood_equity_day
QQQ,2024-06-05,463.530000,robinhood_equity_day
QQQ,2024-06-06,463.250000,robinhood_equity_day
QQQ,2024-06-07,462.960000,robinhood_equity_day
QQQ,2024-06-10,464.830000,robinhood_equity_day
QQQ,2024-06-11,468.020000,robinhood_equity_day
QQQ,2024-06-12,474.150000,robinhood_equity_day
QQQ,2024-06-13,476.720000,robinhood_equity_day
QQQ,2024-06-14,479.190000,robinhood_equity_day
QQQ,2024-06-17,485.060000,robinhood_equity_day
QQQ,2024-06-18,485.210000,robinhood_equity_day
QQQ,2024-06-20,481.470000,robinhood_equity_day
QQQ,2024-06-21,480.180000,robinhood_equity_day
QQQ,2024-06-24,473.960000,robinhood_equity_day
QQQ,2024-06-25,479.380000,robinhood_equity_day
QQQ,2024-06-26,480.370000,robinhood_equity_day
QQQ,2024-06-27,481.610000,robinhood_equity_day
QQQ,2024-06-28,479.110000,robinhood_equity_day
QQQ,2024-07-01,481.920000,robinhood_equity_day
QQQ,2024-07-02,486.980000,robinhood_equity_day
QQQ,2024-07-03,491.040000,robinhood_equity_day
QQQ,2024-07-05,496.160000,robinhood_equity_day
QQQ,2024-07-08,497.340000,robinhood_equity_day
QQQ,2024-07-09,497.770000,robinhood_equity_day
QQQ,2024-07-10,502.960000,robinhood_equity_day
QQQ,2024-07-11,491.930000,robinhood_equity_day
QQQ,2024-07-12,494.890000,robinhood_equity_day
QQQ,2024-07-15,496.150000,robinhood_equity_day
QQQ,2024-07-16,496.340000,robinhood_equity_day
QQQ,2024-07-17,481.770000,robinhood_equity_day
QQQ,2024-07-18,479.490000,robinhood_equity_day
QQQ,2024-07-19,475.240000,robinhood_equity_day
QQQ,2024-07-22,482.320000,robinhood_equity_day
QQQ,2024-07-23,480.620000,robinhood_equity_day
QQQ,2024-07-24,463.380000,robinhood_equity_day
QQQ,2024-07-25,458.270000,robinhood_equity_day
QQQ,2024-07-26,462.970000,robinhood_equity_day
QQQ,2024-07-29,463.900000,robinhood_equity_day
QQQ,2024-07-30,457.530000,robinhood_equity_day
QQQ,2024-07-31,471.070000,robinhood_equity_day
QQQ,2024-08-01,459.660000,robinhood_equity_day
QQQ,2024-08-02,448.750000,robinhood_equity_day
QQQ,2024-08-05,435.370000,robinhood_equity_day
QQQ,2024-08-06,439.530000,robinhood_equity_day
QQQ,2024-08-07,434.770000,robinhood_equity_day
QQQ,2024-08-08,448.070000,robinhood_equity_day
QQQ,2024-08-09,450.410000,robinhood_equity_day
QQQ,2024-08-12,451.380000,robinhood_equity_day
QQQ,2024-08-13,462.580000,robinhood_equity_day
QQQ,2024-08-14,462.730000,robinhood_equity_day
QQQ,2024-08-15,474.420000,robinhood_equity_day
QQQ,2024-08-16,475.030000,robinhood_equity_day
QQQ,2024-08-19,481.270000,robinhood_equity_day
QQQ,2024-08-20,480.260000,robinhood_equity_day
QQQ,2024-08-21,482.500000,robinhood_equity_day
QQQ,2024-08-22,474.850000,robinhood_equity_day
QQQ,2024-08-23,480.000000,robinhood_equity_day
QQQ,2024-08-26,475.340000,robinhood_equity_day
QQQ,2024-08-27,476.760000,robinhood_equity_day
QQQ,2024-08-28,471.350000,robinhood_equity_day
QQQ,2024-08-29,470.660000,robinhood_equity_day
QQQ,2024-08-30,476.270000,robinhood_equity_day
QQQ,2024-09-03,461.810000,robinhood_equity_day
QQQ,2024-09-04,460.610000,robinhood_equity_day
QQQ,2024-09-05,461.040000,robinhood_equity_day
QQQ,2024-09-06,448.690000,robinhood_equity_day
QQQ,2024-09-09,454.460000,robinhood_equity_day
QQQ,2024-09-10,458.660000,robinhood_equity_day
QQQ,2024-09-11,468.620000,robinhood_equity_day
QQQ,2024-09-12,473.220000,robinhood_equity_day
QQQ,2024-09-13,475.340000,robinhood_equity_day
QQQ,2024-09-16,473.240000,robinhood_equity_day
QQQ,2024-09-17,473.490000,robinhood_equity_day
QQQ,2024-09-18,471.440000,robinhood_equity_day
QQQ,2024-09-19,483.360000,robinhood_equity_day
QQQ,2024-09-20,482.440000,robinhood_equity_day
QQQ,2024-09-23,483.040000,robinhood_equity_day
QQQ,2024-09-24,485.370000,robinhood_equity_day
QQQ,2024-09-25,485.820000,robinhood_equity_day
QQQ,2024-09-26,489.470000,robinhood_equity_day
QQQ,2024-09-27,486.750000,robinhood_equity_day
QQQ,2024-09-30,488.070000,robinhood_equity_day
QQQ,2024-10-01,481.270000,robinhood_equity_day
QQQ,2024-10-02,481.950000,robinhood_equity_day
QQQ,2024-10-03,481.590000,robinhood_equity_day
QQQ,2024-10-04,487.320000,robinhood_equity_day
QQQ,2024-10-07,482.100000,robinhood_equity_day
QQQ,2024-10-08,489.300000,robinhood_equity_day
QQQ,2024-10-09,493.150000,robinhood_equity_day
QQQ,2024-10-10,492.590000,robinhood_equity_day
QQQ,2024-10-11,493.360000,robinhood_equity_day
QQQ,2024-10-14,497.500000,robinhood_equity_day
QQQ,2024-10-15,490.850000,robinhood_equity_day
QQQ,2024-10-16,490.910000,robinhood_equity_day
QQQ,2024-10-17,491.250000,robinhood_equity_day
QQQ,2024-10-18,494.470000,robinhood_equity_day
QQQ,2024-10-21,495.420000,robinhood_equity_day
QQQ,2024-10-22,495.960000,robinhood_equity_day
QQQ,2024-10-23,488.360000,robinhood_equity_day
QQQ,2024-10-24,492.320000,robinhood_equity_day
QQQ,2024-10-25,495.320000,robinhood_equity_day
QQQ,2024-10-28,495.400000,robinhood_equity_day
QQQ,2024-10-29,500.160000,robinhood_equity_day
QQQ,2024-10-30,496.380000,robinhood_equity_day
QQQ,2024-10-31,483.850000,robinhood_equity_day
QQQ,2024-11-01,487.430000,robinhood_equity_day
QQQ,2024-11-04,486.010000,robinhood_equity_day
QQQ,2024-11-05,492.210000,robinhood_equity_day
QQQ,2024-11-06,505.580000,robinhood_equity_day
QQQ,2024-11-07,513.540000,robinhood_equity_day
QQQ,2024-11-08,514.140000,robinhood_equity_day
QQQ,2024-11-11,513.840000,robinhood_equity_day
QQQ,2024-11-12,512.910000,robinhood_equity_day
QQQ,2024-11-13,512.250000,robinhood_equity_day
QQQ,2024-11-14,508.690000,robinhood_equity_day
QQQ,2024-11-15,496.570000,robinhood_equity_day
QQQ,2024-11-18,500.020000,robinhood_equity_day
QQQ,2024-11-19,503.460000,robinhood_equity_day
QQQ,2024-11-20,503.170000,robinhood_equity_day
QQQ,2024-11-21,504.980000,robinhood_equity_day
QQQ,2024-11-22,505.790000,robinhood_equity_day
QQQ,2024-11-25,506.590000,robinhood_equity_day
QQQ,2024-11-26,509.310000,robinhood_equity_day
QQQ,2024-11-27,505.300000,robinhood_equity_day
QQQ,2024-11-29,509.740000,robinhood_equity_day
QQQ,2024-12-02,515.290000,robinhood_equity_day
QQQ,2024-12-03,516.870000,robinhood_equity_day
QQQ,2024-12-04,523.260000,robinhood_equity_day
QQQ,2024-12-05,521.810000,robinhood_equity_day
QQQ,2024-12-06,526.480000,robinhood_equity_day
QQQ,2024-12-09,522.380000,robinhood_equity_day
QQQ,2024-12-10,520.600000,robinhood_equity_day
QQQ,2024-12-11,529.920000,robinhood_equity_day
QQQ,2024-12-12,526.500000,robinhood_equity_day
QQQ,2024-12-13,530.530000,robinhood_equity_day
QQQ,2024-12-16,538.170000,robinhood_equity_day
QQQ,2024-12-17,535.800000,robinhood_equity_day
QQQ,2024-12-18,516.470000,robinhood_equity_day
QQQ,2024-12-19,514.170000,robinhood_equity_day
QQQ,2024-12-20,518.660000,robinhood_equity_day
QQQ,2024-12-23,522.870000,robinhood_equity_day
QQQ,2024-12-24,529.960000,robinhood_equity_day
QQQ,2024-12-26,529.600000,robinhood_equity_day
QQQ,2024-12-27,522.560000,robinhood_equity_day
QQQ,2024-12-30,515.610000,robinhood_equity_day
QQQ,2024-12-31,511.230000,robinhood_equity_day
QQQ,2025-01-02,510.230000,robinhood_equity_day
QQQ,2025-01-03,518.580000,robinhood_equity_day
QQQ,2025-01-06,524.540000,robinhood_equity_day
QQQ,2025-01-07,515.180000,robinhood_equity_day
QQQ,2025-01-08,515.270000,robinhood_equity_day
QQQ,2025-01-10,507.190000,robinhood_equity_day
QQQ,2025-01-13,505.560000,robinhood_equity_day
QQQ,2025-01-14,505.080000,robinhood_equity_day
QQQ,2025-01-15,516.700000,robinhood_equity_day
QQQ,2025-01-16,513.080000,robinhood_equity_day
QQQ,2025-01-17,521.740000,robinhood_equity_day
QQQ,2025-01-21,524.800000,robinhood_equity_day
QQQ,2025-01-22,531.510000,robinhood_equity_day
QQQ,2025-01-23,532.640000,robinhood_equity_day
QQQ,2025-01-24,529.630000,robinhood_equity_day
QQQ,2025-01-27,514.210000,robinhood_equity_day
QQQ,2025-01-28,521.810000,robinhood_equity_day
QQQ,2025-01-29,520.830000,robinhood_equity_day
QQQ,2025-01-30,523.050000,robinhood_equity_day
QQQ,2025-01-31,522.290000,robinhood_equity_day
QQQ,2025-02-03,518.110000,robinhood_equity_day
QQQ,2025-02-04,524.470000,robinhood_equity_day
QQQ,2025-02-05,526.850000,robinhood_equity_day
QQQ,2025-02-06,529.600000,robinhood_equity_day
QQQ,2025-02-07,522.920000,robinhood_equity_day
QQQ,2025-02-10,529.250000,robinhood_equity_day
QQQ,2025-02-11,527.990000,robinhood_equity_day
QQQ,2025-02-12,528.300000,robinhood_equity_day
QQQ,2025-02-13,535.900000,robinhood_equity_day
QQQ,2025-02-14,538.150000,robinhood_equity_day
QQQ,2025-02-18,539.370000,robinhood_equity_day
QQQ,2025-02-19,539.520000,robinhood_equity_day
QQQ,2025-02-20,537.230000,robinhood_equity_day
QQQ,2025-02-21,526.080000,robinhood_equity_day
QQQ,2025-02-24,519.870000,robinhood_equity_day
QQQ,2025-02-25,513.320000,robinhood_equity_day
QQQ,2025-02-26,514.560000,robinhood_equity_day
QQQ,2025-02-27,500.270000,robinhood_equity_day
QQQ,2025-02-28,508.170000,robinhood_equity_day
QQQ,2025-03-03,497.050000,robinhood_equity_day
QQQ,2025-03-04,495.550000,robinhood_equity_day
QQQ,2025-03-05,502.010000,robinhood_equity_day
QQQ,2025-03-06,488.200000,robinhood_equity_day
QQQ,2025-03-07,491.790000,robinhood_equity_day
QQQ,2025-03-10,472.730000,robinhood_equity_day
QQQ,2025-03-11,471.600000,robinhood_equity_day
QQQ,2025-03-12,476.920000,robinhood_equity_day
QQQ,2025-03-13,468.340000,robinhood_equity_day
QQQ,2025-03-14,479.660000,robinhood_equity_day
QQQ,2025-03-17,482.770000,robinhood_equity_day
QQQ,2025-03-18,474.540000,robinhood_equity_day
QQQ,2025-03-19,480.890000,robinhood_equity_day
QQQ,2025-03-20,479.260000,robinhood_equity_day
QQQ,2025-03-21,480.840000,robinhood_equity_day
QQQ,2025-03-24,490.660000,robinhood_equity_day
QQQ,2025-03-25,493.460000,robinhood_equity_day
QQQ,2025-03-26,484.380000,robinhood_equity_day
QQQ,2025-03-27,481.620000,robinhood_equity_day
QQQ,2025-03-28,468.940000,robinhood_equity_day
QQQ,2025-03-31,468.920000,robinhood_equity_day
QQQ,2025-04-01,472.700000,robinhood_equity_day
QQQ,2025-04-02,476.150000,robinhood_equity_day
QQQ,2025-04-03,450.660000,robinhood_equity_day
QQQ,2025-04-04,422.670000,robinhood_equity_day
QQQ,2025-04-07,423.690000,robinhood_equity_day
QQQ,2025-04-08,416.060000,robinhood_equity_day
QQQ,2025-04-09,466.000000,robinhood_equity_day
QQQ,2025-04-10,446.180000,robinhood_equity_day
QQQ,2025-04-11,454.400000,robinhood_equity_day
QQQ,2025-04-14,457.480000,robinhood_equity_day
QQQ,2025-04-15,457.990000,robinhood_equity_day
QQQ,2025-04-16,444.180000,robinhood_equity_day
QQQ,2025-04-17,444.100000,robinhood_equity_day
QQQ,2025-04-21,433.110000,robinhood_equity_day
QQQ,2025-04-22,444.480000,robinhood_equity_day
QQQ,2025-04-23,454.560000,robinhood_equity_day
QQQ,2025-04-24,467.350000,robinhood_equity_day
QQQ,2025-04-25,472.560000,robinhood_equity_day
QQQ,2025-04-28,472.410000,robinhood_equity_day
QQQ,2025-04-29,475.530000,robinhood_equity_day
QQQ,2025-04-30,475.470000,robinhood_equity_day
QQQ,2025-05-01,481.680000,robinhood_equity_day
QQQ,2025-05-02,488.830000,robinhood_equity_day
QQQ,2025-05-05,485.930000,robinhood_equity_day
QQQ,2025-05-06,481.410000,robinhood_equity_day
QQQ,2025-05-07,483.300000,robinhood_equity_day
QQQ,2025-05-08,488.290000,robinhood_equity_day
QQQ,2025-05-09,487.970000,robinhood_equity_day
QQQ,2025-05-12,507.850000,robinhood_equity_day
QQQ,2025-05-13,515.590000,robinhood_equity_day
QQQ,2025-05-14,518.680000,robinhood_equity_day
QQQ,2025-05-15,519.250000,robinhood_equity_day
QQQ,2025-05-16,521.510000,robinhood_equity_day
QQQ,2025-05-19,522.010000,robinhood_equity_day
QQQ,2025-05-20,520.270000,robinhood_equity_day
QQQ,2025-05-21,513.040000,robinhood_equity_day
QQQ,2025-05-22,514.000000,robinhood_equity_day
QQQ,2025-05-23,509.240000,robinhood_equity_day
QQQ,2025-05-27,521.220000,robinhood_equity_day
QQQ,2025-05-28,518.910000,robinhood_equity_day
QQQ,2025-05-29,519.930000,robinhood_equity_day
QQQ,2025-05-30,519.110000,robinhood_equity_day
QQQ,2025-06-02,523.210000,robinhood_equity_day
QQQ,2025-06-03,527.300000,robinhood_equity_day
QQQ,2025-06-04,528.770000,robinhood_equity_day
QQQ,2025-06-05,524.790000,robinhood_equity_day
QQQ,2025-06-06,529.920000,robinhood_equity_day
QQQ,2025-06-09,530.700000,robinhood_equity_day
QQQ,2025-06-10,534.210000,robinhood_equity_day
QQQ,2025-06-11,532.410000,robinhood_equity_day
QQQ,2025-06-12,533.660000,robinhood_equity_day
QQQ,2025-06-13,526.960000,robinhood_equity_day
QQQ,2025-06-16,534.290000,robinhood_equity_day
QQQ,2025-06-17,529.080000,robinhood_equity_day
QQQ,2025-06-18,528.990000,robinhood_equity_day
QQQ,2025-06-20,526.830000,robinhood_equity_day
QQQ,2025-06-23,531.650000,robinhood_equity_day
QQQ,2025-06-24,539.780000,robinhood_equity_day
QQQ,2025-06-25,541.160000,robinhood_equity_day
QQQ,2025-06-26,546.220000,robinhood_equity_day
QQQ,2025-06-27,548.090000,robinhood_equity_day
QQQ,2025-06-30,551.640000,robinhood_equity_day
QQQ,2025-07-01,546.990000,robinhood_equity_day
QQQ,2025-07-02,550.800000,robinhood_equity_day
QQQ,2025-07-03,556.220000,robinhood_equity_day
QQQ,2025-07-07,552.030000,robinhood_equity_day
QQQ,2025-07-08,552.340000,robinhood_equity_day
QQQ,2025-07-09,556.250000,robinhood_equity_day
QQQ,2025-07-10,555.450000,robinhood_equity_day
QQQ,2025-07-11,554.200000,robinhood_equity_day
QQQ,2025-07-14,556.210000,robinhood_equity_day
QQQ,2025-07-15,556.720000,robinhood_equity_day
QQQ,2025-07-16,557.290000,robinhood_equity_day
QQQ,2025-07-17,561.800000,robinhood_equity_day
QQQ,2025-07-18,561.260000,robinhood_equity_day
QQQ,2025-07-21,564.170000,robinhood_equity_day
QQQ,2025-07-22,561.250000,robinhood_equity_day
QQQ,2025-07-23,563.810000,robinhood_equity_day
QQQ,2025-07-24,565.010000,robinhood_equity_day
QQQ,2025-07-25,566.370000,robinhood_equity_day
QQQ,2025-07-28,568.140000,robinhood_equity_day
QQQ,2025-07-29,567.260000,robinhood_equity_day
QQQ,2025-07-30,568.020000,robinhood_equity_day
QQQ,2025-07-31,565.010000,robinhood_equity_day
QQQ,2025-08-01,553.880000,robinhood_equity_day
QQQ,2025-08-04,564.100000,robinhood_equity_day
QQQ,2025-08-05,560.270000,robinhood_equity_day
QQQ,2025-08-06,567.320000,robinhood_equity_day
QQQ,2025-08-07,569.240000,robinhood_equity_day
QQQ,2025-08-08,574.550000,robinhood_equity_day
QQQ,2025-08-11,572.850000,robinhood_equity_day
QQQ,2025-08-12,580.050000,robinhood_equity_day
QQQ,2025-08-13,580.340000,robinhood_equity_day
QQQ,2025-08-14,579.890000,robinhood_equity_day
QQQ,2025-08-15,577.340000,robinhood_equity_day
QQQ,2025-08-18,577.110000,robinhood_equity_day
QQQ,2025-08-19,569.280000,robinhood_equity_day
QQQ,2025-08-20,565.900000,robinhood_equity_day
QQQ,2025-08-21,563.280000,robinhood_equity_day
QQQ,2025-08-22,571.970000,robinhood_equity_day
QQQ,2025-08-25,570.320000,robinhood_equity_day
QQQ,2025-08-26,572.610000,robinhood_equity_day
QQQ,2025-08-27,573.490000,robinhood_equity_day
QQQ,2025-08-28,577.080000,robinhood_equity_day
QQQ,2025-08-29,570.400000,robinhood_equity_day
QQQ,2025-09-02,565.620000,robinhood_equity_day
QQQ,2025-09-03,570.070000,robinhood_equity_day
QQQ,2025-09-04,575.230000,robinhood_equity_day
QQQ,2025-09-05,576.060000,robinhood_equity_day
QQQ,2025-09-08,578.870000,robinhood_equity_day
QQQ,2025-09-09,580.510000,robinhood_equity_day
QQQ,2025-09-10,580.700000,robinhood_equity_day
QQQ,2025-09-11,584.080000,robinhood_equity_day
QQQ,2025-09-12,586.660000,robinhood_equity_day
QQQ,2025-09-15,591.680000,robinhood_equity_day
QQQ,2025-09-16,591.180000,robinhood_equity_day
QQQ,2025-09-17,590.000000,robinhood_equity_day
QQQ,2025-09-18,595.320000,robinhood_equity_day
QQQ,2025-09-19,599.350000,robinhood_equity_day
QQQ,2025-09-22,602.200000,robinhood_equity_day
QQQ,2025-09-23,598.200000,robinhood_equity_day
QQQ,2025-09-24,596.100000,robinhood_equity_day
QQQ,2025-09-25,593.530000,robinhood_equity_day
QQQ,2025-09-26,595.970000,robinhood_equity_day
QQQ,2025-09-29,598.730000,robinhood_equity_day
QQQ,2025-09-30,600.370000,robinhood_equity_day
QQQ,2025-10-01,603.250000,robinhood_equity_day
QQQ,2025-10-02,605.730000,robinhood_equity_day
QQQ,2025-10-03,603.180000,robinhood_equity_day
QQQ,2025-10-06,607.710000,robinhood_equity_day
QQQ,2025-10-07,604.510000,robinhood_equity_day
QQQ,2025-10-08,611.440000,robinhood_equity_day
QQQ,2025-10-09,610.700000,robinhood_equity_day
QQQ,2025-10-10,589.500000,robinhood_equity_day
QQQ,2025-10-13,602.010000,robinhood_equity_day
QQQ,2025-10-14,598.000000,robinhood_equity_day
QQQ,2025-10-15,602.220000,robinhood_equity_day
QQQ,2025-10-16,599.990000,robinhood_equity_day
QQQ,2025-10-17,603.930000,robinhood_equity_day
QQQ,2025-10-20,611.540000,robinhood_equity_day
QQQ,2025-10-21,611.380000,robinhood_equity_day
QQQ,2025-10-22,605.490000,robinhood_equity_day
QQQ,2025-10-23,610.580000,robinhood_equity_day
QQQ,2025-10-24,617.100000,robinhood_equity_day
QQQ,2025-10-27,628.090000,robinhood_equity_day
QQQ,2025-10-28,632.920000,robinhood_equity_day
QQQ,2025-10-29,635.770000,robinhood_equity_day
QQQ,2025-10-30,626.050000,robinhood_equity_day
QQQ,2025-10-31,629.070000,robinhood_equity_day
QQQ,2025-11-03,632.080000,robinhood_equity_day
QQQ,2025-11-04,619.250000,robinhood_equity_day
QQQ,2025-11-05,623.280000,robinhood_equity_day
QQQ,2025-11-06,611.670000,robinhood_equity_day
QQQ,2025-11-07,609.740000,robinhood_equity_day
QQQ,2025-11-10,623.230000,robinhood_equity_day
QQQ,2025-11-11,621.570000,robinhood_equity_day
QQQ,2025-11-12,621.080000,robinhood_equity_day
QQQ,2025-11-13,608.400000,robinhood_equity_day
QQQ,2025-11-14,608.860000,robinhood_equity_day
QQQ,2025-11-17,603.660000,robinhood_equity_day
QQQ,2025-11-18,596.310000,robinhood_equity_day
QQQ,2025-11-19,599.870000,robinhood_equity_day
QQQ,2025-11-20,585.670000,robinhood_equity_day
QQQ,2025-11-21,590.070000,robinhood_equity_day
QQQ,2025-11-24,605.160000,robinhood_equity_day
QQQ,2025-11-25,608.890000,robinhood_equity_day
QQQ,2025-11-26,614.270000,robinhood_equity_day
QQQ,2025-11-28,619.250000,robinhood_equity_day
QQQ,2025-12-01,617.170000,robinhood_equity_day
QQQ,2025-12-02,622.000000,robinhood_equity_day
QQQ,2025-12-03,623.520000,robinhood_equity_day
QQQ,2025-12-04,622.940000,robinhood_equity_day
QQQ,2025-12-05,625.480000,robinhood_equity_day
QQQ,2025-12-08,624.280000,robinhood_equity_day
QQQ,2025-12-09,625.050000,robinhood_equity_day
QQQ,2025-12-10,627.610000,robinhood_equity_day
QQQ,2025-12-11,625.580000,robinhood_equity_day
QQQ,2025-12-12,613.620000,robinhood_equity_day
QQQ,2025-12-15,610.540000,robinhood_equity_day
QQQ,2025-12-16,611.750000,robinhood_equity_day
QQQ,2025-12-17,600.410000,robinhood_equity_day
QQQ,2025-12-18,609.110000,robinhood_equity_day
QQQ,2025-12-19,617.050000,robinhood_equity_day
QQQ,2025-12-22,619.210000,robinhood_equity_day
QQQ,2025-12-23,622.110000,robinhood_equity_day
QQQ,2025-12-24,623.930000,robinhood_equity_day
QQQ,2025-12-26,623.890000,robinhood_equity_day
QQQ,2025-12-29,620.870000,robinhood_equity_day
QQQ,2025-12-30,619.430000,robinhood_equity_day
QQQ,2025-12-31,614.310000,robinhood_equity_day
QQQ,2026-01-02,613.120000,robinhood_equity_day
QQQ,2026-01-05,617.990000,robinhood_equity_day
QQQ,2026-01-06,623.420000,robinhood_equity_day
QQQ,2026-01-07,624.020000,robinhood_equity_day
QQQ,2026-01-08,620.470000,robinhood_equity_day
QQQ,2026-01-09,626.650000,robinhood_equity_day
QQQ,2026-01-12,627.170000,robinhood_equity_day
QQQ,2026-01-13,626.240000,robinhood_equity_day
QQQ,2026-01-14,619.550000,robinhood_equity_day
QQQ,2026-01-15,621.780000,robinhood_equity_day
QQQ,2026-01-16,621.260000,robinhood_equity_day
QQQ,2026-01-20,608.060000,robinhood_equity_day
QQQ,2026-01-21,616.280000,robinhood_equity_day
QQQ,2026-01-22,620.760000,robinhood_equity_day
QQQ,2026-01-23,622.720000,robinhood_equity_day
QQQ,2026-01-26,625.460000,robinhood_equity_day
QQQ,2026-01-27,631.130000,robinhood_equity_day
QQQ,2026-01-28,633.220000,robinhood_equity_day
QQQ,2026-01-29,629.430000,robinhood_equity_day
QQQ,2026-01-30,621.870000,robinhood_equity_day
QQQ,2026-02-02,626.140000,robinhood_equity_day
QQQ,2026-02-03,616.520000,robinhood_equity_day
QQQ,2026-02-04,605.750000,robinhood_equity_day
QQQ,2026-02-05,597.030000,robinhood_equity_day
QQQ,2026-02-06,609.650000,robinhood_equity_day
QQQ,2026-02-09,614.320000,robinhood_equity_day
QQQ,2026-02-10,611.470000,robinhood_equity_day
QQQ,2026-02-11,613.110000,robinhood_equity_day
QQQ,2026-02-12,600.640000,robinhood_equity_day
QQQ,2026-02-13,601.920000,robinhood_equity_day
